"gene_id","ensembl_id_clean","entrez_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","direction"
"ENSG00000231291.3","ENSG00000231291",NA,NA,155.917185045267,26.8455742853827,0.843179271077175,31.8385131208065,1.89833974530005e-222,1.0173582363012e-217,"Significant","Upregulated"
"ENSG00000275589.1","ENSG00000275589",NA,NA,72.0588355703201,25.7889151115427,0.815312521161356,31.6307114660869,1.39691263968305e-219,3.74316710929469e-215,"Significant","Upregulated"
"ENSG00000253530.1","ENSG00000253530","105375750","LOC105375750",50.6132608460296,25.2209701849644,0.801259706718972,31.4766485491205,1.81342832759718e-217,3.23950836441961e-213,"Significant","Upregulated"
"ENSG00000254442.1","ENSG00000254442",NA,NA,119.187414806986,26.4238304288352,0.861101170116533,30.686092814459,8.72600862256297e-207,1.16911063525099e-202,"Significant","Upregulated"
"ENSG00000280725.1","ENSG00000280725","552859","LINC00251",148.179611918447,26.2810947464382,0.863421895688493,30.4383000682206,1.71112127542037e-203,1.83404822784657e-199,"Significant","Upregulated"
"ENSG00000206997.1","ENSG00000206997","106481346","RNU6-524P",30.4977661207838,24.5670523262266,0.82529150589936,29.7677271008075,1.02263040734373e-194,9.13413479839419e-191,"Significant","Upregulated"
"ENSG00000247381.2","ENSG00000247381",NA,NA,255.825201147622,27.5152163720034,0.942047676948672,29.2078809228915,1.54011900153211e-187,1.17911510757298e-183,"Significant","Upregulated"
"ENSG00000263585.1","ENSG00000263585",NA,NA,148814.093336677,3.72636262427179,0.127616967858298,29.1995859704912,1.96282868842697e-187,1.31489893837723e-183,"Significant","Upregulated"
"ENSG00000183010.16","ENSG00000183010","5831","PYCR1",569847.478313889,3.69554890092106,0.127014912220036,29.0953938898059,4.10540935373204e-186,2.44463442316897e-182,"Significant","Upregulated"
"ENSG00000147689.16","ENSG00000147689","84985","FAM83A",597260.234770593,6.79682080199153,0.23494869239253,28.9289577770285,5.16307469844417e-184,2.7669949923902e-180,"Significant","Upregulated"
"ENSG00000255853.1","ENSG00000255853","100421201","LOC100421201",53.3753965289642,28.8335279269792,1.01712543773563,28.3480550748682,8.84504916452619e-177,4.30930795295716e-173,"Significant","Upregulated"
"ENSG00000268238.1","ENSG00000268238","727704","IGFL1P2",220.714425858126,27.0859525682994,0.978569265313339,27.6791368055346,1.24510162552025e-168,5.56062385957344e-165,"Significant","Upregulated"
"ENSG00000253410.1","ENSG00000253410",NA,NA,20.2969941807589,24.0184633422102,0.86821210673536,27.6642806013431,1.87920570185074e-168,7.74695322873731e-165,"Significant","Upregulated"
"ENSG00000283083.1","ENSG00000283083","102723525","LINC02498",29.3676601100941,24.5490409442582,0.89882090380085,27.3124944473894,3.0141175186395e-164,1.1538041861352e-160,"Significant","Upregulated"
"ENSG00000253400.1","ENSG00000253400",NA,NA,57.9600451597351,24.3348802219929,0.893562926558055,27.233538342654,2.60382217372296e-163,9.30293586227741e-160,"Significant","Upregulated"
"ENSG00000282836.1","ENSG00000282836",NA,NA,35.0162184026689,24.5719648405354,0.903330128090681,27.2015336103888,6.22917012306749e-163,2.08646053272146e-159,"Significant","Upregulated"
"ENSG00000228734.2","ENSG00000228734",NA,NA,50.0838959098262,24.2260235930582,0.895316623435802,27.0586102825727,3.02480603633692e-161,9.53561206466871e-158,"Significant","Upregulated"
"ENSG00000250590.5","ENSG00000250590","100506272","LINC02492",275.576481014382,27.6640193536776,1.02956190175073,26.8696999244398,4.9652907168397e-159,1.47833255609374e-155,"Significant","Upregulated"
"ENSG00000238254.3","ENSG00000238254",NA,NA,71.0300290285952,22.1954585379198,0.829787544189404,26.7483631121529,1.29012299088419e-157,3.63896164881396e-154,"Significant","Upregulated"
"ENSG00000251574.6","ENSG00000251574","105379109","LOC105379109",159.015939902084,25.2925359560538,0.946134219206094,26.7325031085725,1.97275764258544e-157,5.28620137907193e-154,"Significant","Upregulated"
"ENSG00000239942.2","ENSG00000239942","106479367","RN7SL394P",54.8490712453033,23.9564854826453,0.897722702511954,26.6858412019789,6.87213927903773e-157,1.75376994401043e-153,"Significant","Upregulated"
"ENSG00000223683.1","ENSG00000223683","107075109","RPSAP65",42.1643355810119,24.6454431885889,0.926014404531185,26.6145354413425,4.60835263631451e-156,1.12259470220621e-152,"Significant","Upregulated"
"ENSG00000240542.4","ENSG00000240542","728318","KRTAP9-1",42.5083494942398,24.8212001546986,0.940736391081059,26.3848623163977,2.0442405924518e-153,4.7632583404642e-150,"Significant","Upregulated"
"ENSG00000271179.1","ENSG00000271179","127379734","BNIP3P46",54.0254737939786,25.2976720393099,0.972273566514284,26.0190885678452,3.01198823417115e-149,6.72576972690417e-146,"Significant","Upregulated"
"ENSG00000257035.1","ENSG00000257035","100420119","LOC100420119",171.370160387078,24.6503599731991,0.947454591604165,26.0174579253057,3.14272229088022e-149,6.7369909205141e-146,"Significant","Upregulated"
"ENSG00000273750.1","ENSG00000273750",NA,NA,64.7071094567736,25.635497363714,0.988306767400676,25.9388058539125,2.43210444326318e-148,5.01312851243693e-145,"Significant","Upregulated"
"ENSG00000165312.6","ENSG00000165312","220213","OTUD1",104152.209239422,-2.12791051817964,0.0823879084471666,-25.8279468223692,4.30530586760866e-147,8.54555377988457e-144,"Significant","Downregulated"
"ENSG00000274409.1","ENSG00000274409",NA,NA,31.3507327793251,23.5824276742931,0.917148081903138,25.7127808906912,8.41138910475093e-146,1.60993987464933e-142,"Significant","Upregulated"
"ENSG00000185903.9","ENSG00000185903","392540","OR11N1P",48.7723112570935,24.5694752123585,0.959019098101561,25.6193805326665,9.27989994005527e-145,1.71492550892221e-141,"Significant","Upregulated"
"ENSG00000248864.1","ENSG00000248864",NA,NA,24.1294449888864,22.7854103469025,0.901828043956742,25.265803719002,7.59337154823603e-141,1.35647989337688e-137,"Significant","Upregulated"
"ENSG00000162062.14","ENSG00000162062","80178","TEDC2",24803.5344914748,3.50982152158908,0.13909008700156,25.2341600846774,1.69035931125106e-140,2.92224955511505e-137,"Significant","Upregulated"
"ENSG00000204949.8","ENSG00000204949","100131726","FAM83A-AS1",13974.9967575267,6.46749056916413,0.256940937456868,25.1711176629836,8.30012115685992e-140,1.39006279074511e-136,"Significant","Upregulated"
"ENSG00000170178.6","ENSG00000170178","3238","HOXD12",127.300529192706,21.9012077870325,0.870299508435254,25.1651386387769,9.65028818328645e-140,1.56720680096572e-136,"Significant","Upregulated"
"ENSG00000251447.1","ENSG00000251447",NA,NA,19.993294336742,22.1629985910461,0.886604784488958,24.997607703889,6.49077500952907e-138,1.02309886561965e-134,"Significant","Upregulated"
"ENSG00000258947.6","ENSG00000258947","10381","TUBB3",407264.3694365,4.75528260945675,0.190307993480375,24.9872983393475,8.40182914324326e-138,1.28648807841341e-134,"Significant","Upregulated"
"ENSG00000246876.6","ENSG00000246876","101927282","LINC02466",245.184920491195,25.2150933287012,1.01436053951814,24.8581173521196,2.11274061508779e-136,3.14516652899402e-133,"Significant","Upregulated"
"ENSG00000248363.5","ENSG00000248363",NA,NA,83.0451986942406,25.9715881217909,1.04697056631217,24.8064166820589,7.64388602616416e-136,1.10716524301132e-132,"Significant","Upregulated"
"ENSG00000259698.1","ENSG00000259698",NA,NA,16.9632696771279,23.3477169281095,0.944313301029037,24.7245452358524,5.82525015896169e-135,8.21544227681776e-132,"Significant","Upregulated"
"ENSG00000116016.13","ENSG00000116016","2034","EPAS1",2543395.66931117,-2.73942282055684,0.111036792478035,-24.6713072254742,2.17414147127431e-134,2.98760486483418e-131,"Significant","Downregulated"
"ENSG00000253258.1","ENSG00000253258",NA,NA,9192.30474424912,6.42474974906324,0.260744465956832,24.6400234247998,4.70780357985207e-134,6.30751523628581e-131,"Significant","Upregulated"
"ENSG00000235645.2","ENSG00000235645",NA,NA,19.7249295788715,23.9413433703469,0.977745575890734,24.4862712352711,2.06871547816807e-132,2.70406341234105e-129,"Significant","Upregulated"
"ENSG00000214216.10","ENSG00000214216","654502","IQCJ",81.2457523142081,21.8173685109462,0.892178376428881,24.4540431458051,4.55792265602133e-132,5.81590930908321e-129,"Significant","Upregulated"
"ENSG00000237581.1","ENSG00000237581",NA,NA,66.2889204749295,25.3647268870865,1.04113852485722,24.3624899871657,4.27453016972267e-131,5.32745629897157e-128,"Significant","Upregulated"
"ENSG00000186895.2","ENSG00000186895","2248","FGF3",39.6631576358459,22.468408583757,0.926105940245051,24.2611645248833,5.0412295064469e-130,6.00376826021116e-127,"Significant","Upregulated"
"ENSG00000261371.5","ENSG00000261371","5175","PECAM1",1102808.15866104,-2.33437316618522,0.0962159081430282,-24.2618212646821,4.96140782446917e-130,6.00376826021116e-127,"Significant","Downregulated"
"ENSG00000278958.1","ENSG00000278958",NA,NA,66.5365214831608,24.9617476427107,1.03319214535698,24.1598310197046,5.88596600696058e-129,6.8574063096746e-126,"Significant","Upregulated"
"ENSG00000198211.8","ENSG00000198211",NA,NA,410928.468661399,4.39845634963839,0.18222673489425,24.1372724599982,1.01579677958664e-128,1.15826768109803e-125,"Significant","Upregulated"
"ENSG00000175832.12","ENSG00000175832","2118","ETV4",192453.040594245,3.80066586419922,0.157617169632297,24.1132731482601,1.81421821881386e-128,2.02557464130568e-125,"Significant","Upregulated"
"ENSG00000250038.5","ENSG00000250038",NA,NA,197.427624835123,27.1944332132901,1.13024402334918,24.0606742008744,6.45451798880117e-128,7.05939853175168e-125,"Significant","Upregulated"
"ENSG00000183856.10","ENSG00000183856","128239","IQGAP3",122352.843672425,3.60260660416286,0.149922429336299,24.0298040800931,1.35764845315997e-127,1.45518191803499e-124,"Significant","Upregulated"
"ENSG00000131747.14","ENSG00000131747","7153","TOP2A",488386.80431401,3.83719155395818,0.160053972621787,23.974359968094,5.14914288069007e-127,5.4108404953322e-124,"Significant","Upregulated"
"ENSG00000179913.10","ENSG00000179913","10331","B3GNT3",184730.722059704,4.35967649526788,0.181928885904168,23.963629929358,6.66229908151109e-127,6.86626793031428e-124,"Significant","Upregulated"
"ENSG00000176746.6","ENSG00000176746","158809","MAGEB6",95.5542051565817,26.2095940311802,1.09472949055427,23.9416168627283,1.12982876225737e-126,1.14244873635655e-123,"Significant","Upregulated"
"ENSG00000248837.5","ENSG00000248837","105374524","LOC105374524",134.123408344742,22.8260175591481,0.956056078188439,23.8751869057717,5.54595634003035e-126,5.50405355879457e-123,"Significant","Upregulated"
"ENSG00000277876.1","ENSG00000277876",NA,NA,34.3816812792468,24.7605978390542,1.03917865373061,23.8270847367433,1.75029629819773e-125,1.70548871296387e-122,"Significant","Upregulated"
"ENSG00000216966.1","ENSG00000216966",NA,NA,89.3186258806262,21.3127253406844,0.895816744380514,23.7913897841046,4.10066291116335e-125,3.92433440598333e-122,"Significant","Upregulated"
"ENSG00000228595.1","ENSG00000228595","780815","PAICSP2",39.5082545440107,24.4260585113125,1.02806799287002,23.7591858522151,8.83001009789532e-125,8.3020684415159e-122,"Significant","Upregulated"
"ENSG00000186193.8","ENSG00000186193","89958","SAPCD2",80370.6133266914,3.73527661729451,0.157263127364557,23.7517635563462,1.0535891517475e-124,9.73516376214685e-122,"Significant","Upregulated"
"ENSG00000235387.2","ENSG00000235387","158376","SPAAR",5786.74131219246,-2.73696484100509,0.115247559733512,-23.7485708793644,1.13673843770608e-124,1.03254383650075e-121,"Significant","Downregulated"
"ENSG00000102760.12","ENSG00000102760","28984","RGCC",306430.103702728,-2.90124230330022,0.12242054769013,-23.6989815683869,3.6939331178579e-124,3.29942106087068e-121,"Significant","Downregulated"
"ENSG00000253673.1","ENSG00000253673",NA,NA,21.4893977818618,23.6076097933952,0.9967264950876,23.6851432260968,5.13013858833141e-124,4.50712110206323e-121,"Significant","Upregulated"
"ENSG00000139567.12","ENSG00000139567","94","ACVRL1",207537.217507666,-2.58657083996697,0.109575819141267,-23.6053069029064,3.39960710505869e-123,2.9385765157146e-120,"Significant","Downregulated"
"ENSG00000200792.1","ENSG00000200792","677846","SNORA80A",138.147087578268,26.5602154851661,1.12544048576956,23.5998400812857,3.8687123370397e-123,3.29098462804177e-120,"Significant","Upregulated"
"ENSG00000260737.5","ENSG00000260737","101928276","LINC01227",29.9376533544672,23.5727538567354,0.999039948338339,23.5954066661128,4.29618315623636e-123,3.59751637045343e-120,"Significant","Upregulated"
"ENSG00000170989.8","ENSG00000170989","1901","S1PR1",163162.36341215,-2.86600382584391,0.121608172265824,-23.5675265275684,8.30086413622681e-123,6.84399862751796e-120,"Significant","Downregulated"
"ENSG00000277809.1","ENSG00000277809",NA,NA,52.9202964397838,19.750939482168,0.839608604897503,23.5239841123104,2.31835119618567e-122,1.88250117130276e-119,"Significant","Upregulated"
"ENSG00000252608.1","ENSG00000252608","106481555","RNU6-1191P",15.0328366469184,23.3671700846653,0.993457291194924,23.5210615411151,2.48364264233949e-122,1.98661755952624e-119,"Significant","Upregulated"
"ENSG00000256013.1","ENSG00000256013",NA,NA,231082.08565898,-2.83349291247566,0.120628284869636,-23.4894570169661,5.22752833828106e-122,4.11990733389939e-119,"Significant","Downregulated"
"ENSG00000237937.5","ENSG00000237937","101929011","LINC02702",23.1281341541776,24.2266796466074,1.03513793413419,23.4043008643781,3.86367292766434e-121,3.00089796433894e-118,"Significant","Upregulated"
"ENSG00000213853.9","ENSG00000213853","2013","EMP2",1681147.01704982,-2.75981706392111,0.118123112530827,-23.3639040217542,9.95408924734448e-121,7.62085072776693e-118,"Significant","Downregulated"
"ENSG00000228739.1","ENSG00000228739",NA,NA,26.9505790019606,24.4161525068685,1.0451713885445,23.3609078611216,1.06771799468015e-120,8.05931588322516e-118,"Significant","Upregulated"
"ENSG00000280440.1","ENSG00000280440",NA,NA,31.2800217233052,23.0049947739688,0.987081702000728,23.3060695252882,3.847543872897e-120,2.86385515605967e-117,"Significant","Upregulated"
"ENSG00000135604.9","ENSG00000135604","8676","STX11",50397.2489678283,-3.00486193413539,0.129236486604495,-23.25087916798,1.39369628965291e-119,1.02316399390519e-116,"Significant","Downregulated"
"ENSG00000259218.5","ENSG00000259218","283761","LINC00928",25.7103594946337,23.7262765495267,1.0212451533227,23.2326943950053,2.12843204991686e-119,1.54144500566411e-116,"Significant","Upregulated"
"ENSG00000251461.3","ENSG00000251461",NA,NA,33.2665458157853,24.7178744846972,1.06461228593463,23.2177242469049,3.01534002515924e-119,2.15464136837778e-116,"Significant","Upregulated"
"ENSG00000010319.6","ENSG00000010319","56920","SEMA3G",66262.7819297696,-3.25048913185518,0.140130031401578,-23.1962349493813,4.96958764546411e-119,3.50434396178569e-116,"Significant","Downregulated"
"ENSG00000254998.1","ENSG00000254998",NA,NA,56.1466647027121,25.2770985822732,1.09229946425965,23.1411800603654,1.78366437312839e-118,1.24143040369736e-115,"Significant","Upregulated"
"ENSG00000230153.5","ENSG00000230153","122149304","LINC02927",98.0038632796454,26.1468512871798,1.13085314153245,23.1213500028372,2.82418071443968e-118,1.9404293954904e-115,"Significant","Upregulated"
"ENSG00000090889.11","ENSG00000090889","24137","KIF4A",73034.8630116495,3.81787309926645,0.165194331174801,23.1114050471052,3.55565138937743e-118,2.41208188936095e-115,"Significant","Upregulated"
"ENSG00000229257.2","ENSG00000229257",NA,NA,7365.43908609728,3.78774098608916,0.163959988545154,23.1016177769861,4.45982687047372e-118,2.98763802053035e-115,"Significant","Upregulated"
"ENSG00000224932.1","ENSG00000224932","105377389","LINC02262",26.2131653363646,24.3884184889321,1.05972344344978,23.0139463646658,3.37981594981451e-117,2.23618637509209e-114,"Significant","Upregulated"
"ENSG00000279065.1","ENSG00000279065",NA,NA,28.2875229993526,23.5939599696698,1.02549005609879,23.0074975660191,3.9215695581909e-117,2.56298482637276e-114,"Significant","Upregulated"
"ENSG00000265631.1","ENSG00000265631","100421736","BNIP3P3",95.9826471835432,24.3155152250893,1.05687851668216,23.0069159712154,3.97449631653032e-117,2.56627959753606e-114,"Significant","Upregulated"
"ENSG00000255162.1","ENSG00000255162",NA,NA,49.9916642165041,25.3020467205762,1.10680879826101,22.8603592240413,1.15277673935954e-115,7.35471559711389e-113,"Significant","Upregulated"
"ENSG00000122679.8","ENSG00000122679","10268","RAMP3",102434.805918452,-3.24696215930843,0.142242941240604,-22.8268772495093,2.48055709849712e-115,1.56397665909009e-112,"Significant","Downregulated"
"ENSG00000120156.20","ENSG00000120156","7010","TEK",87903.7076847143,-3.2640885456544,0.143180205059558,-22.7970657277425,4.9029870328465e-115,3.05535908214314e-112,"Significant","Downregulated"
"ENSG00000213150.2","ENSG00000213150",NA,NA,35.4703277152948,24.7324088293837,1.08594903494005,22.7749259252752,8.12779767436834e-115,5.0067233674109e-112,"Significant","Upregulated"
"ENSG00000182010.10","ENSG00000182010","219790","RTKN2",194364.79020761,-4.06846869937945,0.178985430699984,-22.7307255315045,2.22626203583952e-114,1.35579357982627e-111,"Significant","Downregulated"
"ENSG00000199643.1","ENSG00000199643","106479600","RNU4-90P",20.7330775071083,21.6316182330526,0.951748801203456,22.7282852425978,2.35348562117881e-114,1.41716855517096e-111,"Significant","Upregulated"
"ENSG00000279032.1","ENSG00000279032",NA,NA,93.1088099786218,25.1862108877465,1.10822421703005,22.726638256691,2.44342677583405e-114,1.45497919744998e-111,"Significant","Upregulated"
"ENSG00000260542.1","ENSG00000260542",NA,NA,27.0518801321332,24.431161786122,1.07527101526817,22.7209340149739,2.78228769555907e-114,1.63855343055386e-111,"Significant","Upregulated"
"ENSG00000144452.14","ENSG00000144452","26154","ABCA12",54040.620851026,5.60598279712425,0.246836311938213,22.7113375382448,3.46145561999019e-114,2.0163731476795e-111,"Significant","Upregulated"
"ENSG00000276043.4","ENSG00000276043","29128","UHRF1",70486.390048545,3.37742890330287,0.148729614788066,22.7085164451987,3.69093481333245e-114,2.12693095178616e-111,"Significant","Upregulated"
"ENSG00000227088.1","ENSG00000227088",NA,NA,35.2071822926571,24.0586560884375,1.05956305579807,22.7062051255801,3.89021772923439e-114,2.2179207292035e-111,"Significant","Upregulated"
"ENSG00000251045.1","ENSG00000251045","340074","SLC25A48-AS1",42.9465641516503,24.9568706868025,1.09933122596303,22.7018664597105,4.29375102245645e-114,2.42221794521564e-111,"Significant","Upregulated"
"ENSG00000077152.9","ENSG00000077152","29089","UBE2T",74668.5839246649,3.28394567201622,0.144683422690764,22.6974563563865,4.74675915036697e-114,2.64987829569236e-111,"Significant","Upregulated"
"ENSG00000254106.1","ENSG00000254106",NA,NA,25.0730660083951,24.3227049110124,1.07169283649115,22.6955934413519,4.95216850367881e-114,2.73604757164077e-111,"Significant","Upregulated"
"ENSG00000214107.7","ENSG00000214107","4112","MAGEB1",308.068834821686,30,1.3224733775851,22.6847666716599,6.33419185096751e-114,3.46389805792909e-111,"Significant","Upregulated"
"ENSG00000230426.2","ENSG00000230426","104169671","LINC01036",291.234326437627,27.7712297378032,1.22496501339188,22.6710391188281,8.65275132509259e-114,4.68402271731679e-111,"Significant","Upregulated"
"ENSG00000223850.1","ENSG00000223850","103752554","MYCNUT",29.5051916524769,24.148443379954,1.0688609042579,22.5926902965172,5.11368711519546e-113,2.74052719877555e-110,"Significant","Upregulated"
"ENSG00000266100.1","ENSG00000266100","101927557","LOC101927557",27.9837940061796,23.5906820951259,1.04511161033806,22.572404575522,8.09234661605197e-113,4.29391128561839e-110,"Significant","Upregulated"
"ENSG00000254726.2","ENSG00000254726","92312","MEX3A",120302.720833472,4.16110854133614,0.184465254875101,22.5576819014159,1.12885218907633e-112,5.93112220754691e-110,"Significant","Upregulated"
"ENSG00000117650.12","ENSG00000117650","4751","NEK2",58619.3901316707,3.72853536086459,0.165315813280126,22.5540151718374,1.22638336084894e-112,6.38100359947734e-110,"Significant","Upregulated"
"ENSG00000184856.6","ENSG00000184856","54143","LINC00308",40.4903975302431,24.908978218997,1.1047221706038,22.5477308972468,1.41349158536861e-112,7.28383086952638e-110,"Significant","Upregulated"
"ENSG00000224530.1","ENSG00000224530","140913","PPIAP10",36.2504892255927,24.6663595182743,1.09404517263512,22.5460155898892,1.46934032805623e-112,7.499513034399e-110,"Significant","Upregulated"
"ENSG00000258135.5","ENSG00000258135","283332","LINC02396",30.5250808174631,23.026799352654,1.02199879562071,22.5311413783698,2.055901625342e-112,1.03943282929555e-109,"Significant","Upregulated"
"ENSG00000226193.1","ENSG00000226193","124901437","SYNE1-AS2",26.1877684286427,24.3956357928701,1.08392337101353,22.5067900972176,3.5614127610017e-112,1.78376852979069e-109,"Significant","Upregulated"
"ENSG00000118193.11","ENSG00000118193","9928","KIF14",40755.4299116736,3.75046059935009,0.166726888216452,22.4946356251853,4.68412748650875e-112,2.32436815052757e-109,"Significant","Upregulated"
"ENSG00000262772.1","ENSG00000262772",NA,NA,6003.98956597986,5.13890207257549,0.228472098021753,22.4924711466789,4.91829696665722e-112,2.41817771593664e-109,"Significant","Upregulated"
"ENSG00000070778.12","ENSG00000070778","11099","PTPN21",117784.081735527,-2.47176896617208,0.10991229105403,-22.4885583083427,5.37166206474379e-112,2.61707375794317e-109,"Significant","Downregulated"
"ENSG00000123485.11","ENSG00000123485","55355","HJURP",63227.4621850554,3.84277125170584,0.170896697034417,22.485930497135,5.69931506134639e-112,2.75169092583492e-109,"Significant","Upregulated"
"ENSG00000128165.8","ENSG00000128165","79924","ADM2",69196.1175802322,3.45038758751427,0.153508102475156,22.4769085923181,6.98364483141699e-112,3.34167405183303e-109,"Significant","Upregulated"
"ENSG00000231311.1","ENSG00000231311",NA,NA,103.812728846591,26.3210933833081,1.17206635578083,22.4569993443529,1.09326508263203e-111,5.18497896534654e-109,"Significant","Upregulated"
"ENSG00000151718.15","ENSG00000151718","80014","WWC2",210562.946402274,-2.33913208214371,0.104164878996463,-22.4560533711476,1.11678490740457e-111,5.25006462786191e-109,"Significant","Downregulated"
"ENSG00000226358.1","ENSG00000226358","100418799","KRT8P38",58.9580225215424,21.7988334570271,0.971651814396416,22.434819895405,1.80036758603174e-111,8.39002605831419e-109,"Significant","Upregulated"
"ENSG00000143320.8","ENSG00000143320","1382","CRABP2",731875.546319903,5.57116761219657,0.248793714173026,22.3927185247215,4.63442544500281e-111,2.1411045555913e-108,"Significant","Upregulated"
"ENSG00000237378.2","ENSG00000237378","112267897","LOC112267897",88.0228678879925,25.9593915043372,1.15931608684729,22.3919876544908,4.71104921214907e-111,2.15790213143157e-108,"Significant","Upregulated"
"ENSG00000075914.12","ENSG00000075914","23016","EXOSC7",198358.989197849,-1.87958191319328,0.0839471578772725,-22.3900601368917,4.9192470632339e-111,2.23417193739687e-108,"Significant","Downregulated"
"ENSG00000197753.8","ENSG00000197753","222662","LHFPL5",34605.8183090475,1.68132800393623,0.0751077919853261,22.3855336376379,5.44498616720327e-111,2.45216553506519e-108,"Significant","Upregulated"
"ENSG00000132622.10","ENSG00000132622","116835","HSPA12B",39380.1589374563,-2.81958811347354,0.12598613384643,-22.380146349363,6.14425663079933e-111,2.74402501131498e-108,"Significant","Downregulated"
"ENSG00000224269.1","ENSG00000224269",NA,NA,27.6481625519666,18.9695266771253,0.84826109224628,22.3628395201908,9.05636586296916e-111,4.0111467713078e-108,"Significant","Upregulated"
"ENSG00000234520.5","ENSG00000234520","101928036","HRAT17",27.6347575130395,24.1195239591896,1.07948128164592,22.3436240806453,1.392730518619e-110,6.11796835687126e-108,"Significant","Upregulated"
"ENSG00000168309.16","ENSG00000168309","11170","FAM107A",160441.940018007,-4.56234284003077,0.204420096466362,-22.3184653509912,2.44540093489244e-110,1.06547908051021e-107,"Significant","Downregulated"
"ENSG00000197487.8","ENSG00000197487","85569","GALP",38.5499631244101,24.8693505458292,1.11469091074693,22.3105349707793,2.91983042091987e-110,1.26193187030595e-107,"Significant","Upregulated"
"ENSG00000069206.15","ENSG00000069206","8756","ADAM7",60.5007002093982,24.2706982655999,1.08795458519865,22.3085582760501,3.05174315430544e-110,1.3083921530043e-107,"Significant","Upregulated"
"ENSG00000254686.2","ENSG00000254686",NA,NA,21.1897646792021,22.1191352148833,0.99256934660584,22.2847252844562,5.19747679956084e-110,2.21066013207988e-107,"Significant","Upregulated"
"ENSG00000227842.1","ENSG00000227842",NA,NA,23.421500602935,23.3931206076641,1.04999573690931,22.279252939181,5.8729239672528e-110,2.47828142718907e-107,"Significant","Upregulated"
"ENSG00000241978.9","ENSG00000241978",NA,NA,567984.386237097,-2.55822819566912,0.114962180613123,-22.2527807147135,1.06012061718927e-109,4.43859250909431e-107,"Significant","Downregulated"
"ENSG00000169856.8","ENSG00000169856","3175","ONECUT1",3579.2862072205,7.72787520518218,0.347369360657401,22.2468532934427,1.20989317142738e-109,5.02640270101832e-107,"Significant","Upregulated"
"ENSG00000137648.17","ENSG00000137648","56649","TMPRSS4",494229.317769975,4.81788679093409,0.216978082348138,22.2044859959812,3.10828838791353e-109,1.28137993296202e-106,"Significant","Upregulated"
"ENSG00000157654.17","ENSG00000157654","445815","PALM2AKAP2",569981.455096408,-2.54774302040341,0.114744458956905,-22.2036257224435,3.16835449755126e-109,1.296171406357e-106,"Significant","Downregulated"
"ENSG00000131477.10","ENSG00000131477","10266","RAMP2",91556.8546198607,-2.90120171972632,0.130731391075211,-22.192081762958,4.09587942556987e-109,1.66292704678137e-106,"Significant","Downregulated"
"ENSG00000186871.6","ENSG00000186871","54821","ERCC6L",19630.5171930564,3.2769265216652,0.147701466616253,22.186147482063,4.67357477245139e-109,1.88320465567831e-106,"Significant","Upregulated"
"ENSG00000249618.5","ENSG00000249618","107986313","LINC02465",21.7519134411098,24.1326593198148,1.0879687360941,22.1813904381602,5.19484606586177e-109,2.07762828628108e-106,"Significant","Upregulated"
"ENSG00000248243.1","ENSG00000248243","105374105","LINC02014",3192.28187914828,3.85947798124459,0.1740144176688,22.1790701767615,5.46976204424297e-109,2.17137398129681e-106,"Significant","Upregulated"
"ENSG00000144962.6","ENSG00000144962","83893","SPATA16",44.9782880227711,25.0704603637978,1.13221335782166,22.1428763321011,1.22185168713411e-108,4.81481438359494e-106,"Significant","Upregulated"
"ENSG00000186994.11","ENSG00000186994","256949","KANK3",39582.0037237963,-2.72969145607992,0.12329948152378,-22.1387099308561,1.34017785138753e-108,5.24254097894601e-106,"Significant","Downregulated"
"ENSG00000236046.1","ENSG00000236046",NA,NA,32.8274008155256,23.6526661625832,1.06881132819503,22.1298797445636,1.63011343045582e-108,6.33051006992668e-106,"Significant","Upregulated"
"ENSG00000275126.1","ENSG00000275126","8368","H4C13",343.289554934425,26.4923446435297,1.19768242972561,22.1196737849774,2.04401008107985e-108,7.8807617457001e-106,"Significant","Upregulated"
"ENSG00000224076.5","ENSG00000224076",NA,NA,61.8398791677937,25.4631994719905,1.1512981497689,22.116946402721,2.17137693944562e-108,8.31203092419783e-106,"Significant","Upregulated"
"ENSG00000233823.1","ENSG00000233823",NA,NA,42.8565750698246,22.9950386113183,1.04184339554096,22.0714924236559,5.93983065372443e-108,2.25764116591773e-105,"Significant","Upregulated"
"ENSG00000129173.12","ENSG00000129173","79733","E2F8",31325.5872601658,3.22590111534831,0.146419351796983,22.0319314063155,1.423716058208e-107,5.37322471771007e-105,"Significant","Upregulated"
"ENSG00000169744.12","ENSG00000169744","9079","LDB2",104796.228111205,-2.61640260159053,0.118854799228101,-22.0134367192799,2.14129207240885e-107,8.02490382828917e-105,"Significant","Downregulated"
"ENSG00000156970.12","ENSG00000156970","701","BUB1B",64027.906856102,3.3880312488929,0.154058537177408,21.9918435613299,3.44696205458647e-107,1.28284437798193e-104,"Significant","Upregulated"
"ENSG00000277129.1","ENSG00000277129",NA,NA,31.2905190860736,23.1098258068208,1.05116395833105,21.9849868554405,4.00912066271012e-107,1.48177099693766e-104,"Significant","Upregulated"
"ENSG00000277720.1","ENSG00000277720","115482688","H3C5P",15.33543348484,23.4432094729528,1.06634450189098,21.9846488929049,4.03908138245244e-107,1.4826195167698e-104,"Significant","Upregulated"
