"gene_id","ensembl_id_clean","entrez_id","gene_symbol","logFC","logCPM","LR","PValue","FDR","significance","direction"
"ENSG00000133835.14","ENSG00000133835","3295","HSD17B4",-1.02710724249758,6.70507110224249,193.827739351908,4.64366461027826e-44,1.21879301190141e-42,"Significant","Downregulated"
"ENSG00000263680.2","ENSG00000263680",NA,NA,3.56269871898754,-1.49312708262844,193.751554364073,4.82490440961796e-44,1.26504684775123e-42,"Significant","Upregulated"
"ENSG00000079462.7","ENSG00000079462","5050","PAFAH1B3",2.13953610140655,4.96707788996999,193.449966739916,5.61451820667828e-44,1.47054948340684e-42,"Significant","Upregulated"
"ENSG00000100154.14","ENSG00000100154","23331","TTC28",-1.30419029837264,4.6740576330125,193.393108032491,5.77726641891556e-44,1.51160828819895e-42,"Significant","Downregulated"
"ENSG00000241839.9","ENSG00000241839","80301","PLEKHO2",-1.23544696620699,5.70079303843456,193.376622346027,5.82533011726472e-44,1.52260621253434e-42,"Significant","Downregulated"
"ENSG00000131171.12","ENSG00000131171","6451","SH3BGRL",-1.0274191741265,6.63084370911605,193.331539654517,5.9588196783419e-44,1.55588663969446e-42,"Significant","Downregulated"
"ENSG00000120833.13","ENSG00000120833","8835","SOCS2",-2.00492602468452,4.6840456591201,193.248907236705,6.21148641390506e-44,1.6201840957096e-42,"Significant","Downregulated"
"ENSG00000171819.4","ENSG00000171819","10218","ANGPTL7",-3.67293947929774,-0.985714379808799,193.246153979164,6.22008707567926e-44,1.62075313285682e-42,"Significant","Downregulated"
"ENSG00000171320.14","ENSG00000171320","157570","ESCO2",2.57209439052566,2.08958858968693,193.007594136477,7.01236637590052e-44,1.82531173840322e-42,"Significant","Upregulated"
"ENSG00000244215.1","ENSG00000244215","101927123","LINC02016",-4.99830474319546,-1.95835833965688,192.79990903178,7.78384661029521e-44,2.02404060827337e-42,"Significant","Downregulated"
"ENSG00000182667.14","ENSG00000182667","50863","NTM",-2.12059474053521,4.19260134725399,192.631629577988,8.47077961062764e-44,2.20039829618042e-42,"Significant","Downregulated"
"ENSG00000113966.9","ENSG00000113966","84100","ARL6",-1.09385733903483,2.93991125589521,192.537601611857,8.88068044389547e-44,2.30450463029719e-42,"Significant","Downregulated"
"ENSG00000101057.15","ENSG00000101057","4605","MYBL2",3.7514448496744,5.35073986030879,192.44582730685,9.29987820060116e-44,2.41080723497925e-42,"Significant","Upregulated"
"ENSG00000117394.20","ENSG00000117394","6513","SLC2A1",3.43702162286612,7.15912263246221,192.368020186771,9.67074170777246e-44,2.50437494748253e-42,"Significant","Upregulated"
"ENSG00000121671.11","ENSG00000121671","1408","CRY2",-1.23256303531083,5.51545699922783,192.339127271274,9.81219312307493e-44,2.53580413679139e-42,"Significant","Downregulated"
"ENSG00000105011.8","ENSG00000105011","55723","ASF1B",2.30586008596985,3.946312883516,192.319799454711,9.90796970540999e-44,2.55793790482512e-42,"Significant","Upregulated"
"ENSG00000224287.2","ENSG00000224287",NA,NA,2.55675590028857,2.97844397189678,192.264184090043,1.01888122665589e-43,2.62775608701069e-42,"Significant","Upregulated"
"ENSG00000160949.16","ENSG00000160949","4796","TONSL",2.07908979402029,4.14051713330152,192.226372299474,1.0384284132423e-43,2.67543663326069e-42,"Significant","Upregulated"
"ENSG00000078549.14","ENSG00000078549","117","ADCYAP1R1",-2.1977157639125,-0.300719090846157,192.179153288852,1.06336618720783e-43,2.73689427735072e-42,"Significant","Downregulated"
"ENSG00000235721.1","ENSG00000235721",NA,NA,3.83976797736269,1.42952863152177,192.138348781429,1.08539814653006e-43,2.79075537695901e-42,"Significant","Upregulated"
"ENSG00000116771.5","ENSG00000116771","79814","AGMAT",2.63390254414341,1.36994599689316,192.041517782648,1.13952540230232e-43,2.92694576630023e-42,"Significant","Upregulated"
"ENSG00000279809.1","ENSG00000279809",NA,NA,2.55234240292284,2.93493684280545,191.88738965011,1.23130342116141e-43,3.15946952041713e-42,"Significant","Upregulated"
"ENSG00000144893.12","ENSG00000144893","116931","MED12L",-1.85722603123987,2.17895687286167,191.80357631313,1.28427735231579e-43,3.29205267701739e-42,"Significant","Downregulated"
"ENSG00000177453.7","ENSG00000177453","167359","NIM1K",-2.35065296114462,0.842997253095418,191.729893417038,1.33272777307659e-43,3.41278332073133e-42,"Significant","Downregulated"
"ENSG00000258472.8","ENSG00000258472",NA,NA,1.90611617682331,2.6574317907659,191.644129408523,1.391428943979e-43,3.55949234108672e-42,"Significant","Upregulated"
"ENSG00000187513.8","ENSG00000187513","2701","GJA4",-1.5257440487249,3.12924220691388,191.510625853103,1.48799250652799e-43,3.80266425074142e-42,"Significant","Downregulated"
"ENSG00000228288.6","ENSG00000228288","641515","MGAT4EP",2.63877776521236,1.73475618484709,191.45115587889,1.53313797018287e-43,3.91407488464583e-42,"Significant","Upregulated"
"ENSG00000260920.2","ENSG00000260920",NA,NA,1.76683255285354,1.38079910647703,191.138128448917,1.79434518098012e-43,4.57630519945122e-42,"Significant","Upregulated"
"ENSG00000261396.1","ENSG00000261396",NA,NA,-1.42328244893335,0.381867136590955,191.126796648385,1.80459356634784e-43,4.59779848200975e-42,"Significant","Downregulated"
"ENSG00000272234.1","ENSG00000272234",NA,NA,-1.80812553757514,3.79123805887348,191.021450593458,1.90271398134206e-43,4.84290577771227e-42,"Significant","Downregulated"
"ENSG00000095713.13","ENSG00000095713","55118","CRTAC1",-2.64021698844444,5.30142757515162,190.901146750225,2.02130830866428e-43,5.13957839732774e-42,"Significant","Downregulated"
"ENSG00000149131.15","ENSG00000149131","710","SERPING1",-1.46539888366312,8.25562949465664,190.744252503857,2.18714929055528e-43,5.55008366203319e-42,"Significant","Downregulated"
"ENSG00000162618.13","ENSG00000162618","64123","ADGRL4",-1.34472173924924,4.05366019488136,190.537224147699,2.42698709163368e-43,6.1525097466525e-42,"Significant","Downregulated"
"ENSG00000091844.7","ENSG00000091844","26575","RGS17",3.73426592681238,3.2772156702926,190.487499796207,2.48840501767765e-43,6.30187946753692e-42,"Significant","Upregulated"
"ENSG00000243479.3","ENSG00000243479",NA,NA,5.16114746679011,0.354750609095117,190.444631004837,2.54260140090011e-43,6.4326796364055e-42,"Significant","Upregulated"
"ENSG00000234456.7","ENSG00000234456","100505881","MAGI2-AS3",-1.61479857171791,3.75461156464612,189.940755746635,3.27538830209227e-43,8.27830623018295e-42,"Significant","Downregulated"
"ENSG00000187479.5","ENSG00000187479","387763","C11orf96",-1.86772996696277,4.99304743959137,189.918507121255,3.31222016698053e-43,8.36302469960914e-42,"Significant","Downregulated"
"ENSG00000160013.8","ENSG00000160013","5739","PTGIR",-1.42086550674418,2.26515206192642,189.915438143764,3.3173331612461e-43,8.36756693189839e-42,"Significant","Downregulated"
"ENSG00000110876.9","ENSG00000110876","6404","SELPLG",-1.51672626743257,5.2775608197612,189.858713853199,3.41327134681273e-43,8.60096688978789e-42,"Significant","Downregulated"
"ENSG00000150938.9","ENSG00000150938","51232","CRIM1",-1.40813360953932,6.40968736292657,189.79326970593,3.52740986910342e-43,8.87971802442595e-42,"Significant","Downregulated"
"ENSG00000090674.15","ENSG00000090674","57192","MCOLN1",-1.08119136396068,4.58095336293776,189.781321372295,3.54865683383059e-43,8.92430641408252e-42,"Significant","Downregulated"
"ENSG00000186522.14","ENSG00000186522","151011","SEPTIN10",-1.04977637131052,5.60729095237099,189.674018685499,3.74529503220926e-43,9.40944818589569e-42,"Significant","Downregulated"
"ENSG00000278275.1","ENSG00000278275",NA,NA,3.63824217552698,-0.979621950776294,189.656560935439,3.77830243968738e-43,9.4829382007621e-42,"Significant","Upregulated"
"ENSG00000165474.5","ENSG00000165474","2706","GJB2",4.53644375163835,4.93720864773569,189.48440265671,4.11979483096059e-43,1.03297616372318e-41,"Significant","Upregulated"
"ENSG00000231322.5","ENSG00000231322",NA,NA,-4.01958981926498,1.19786244147195,189.417999135001,4.25961411942844e-43,1.06697417560961e-41,"Significant","Downregulated"
"ENSG00000251359.4","ENSG00000251359","152641","WWC2-AS2",-1.68183566992596,-1.13941773530404,189.366312779164,4.37172120828686e-43,1.0939701564721e-41,"Significant","Downregulated"
"ENSG00000160179.18","ENSG00000160179","9619","ABCG1",-1.46585700103533,5.36981545345636,189.357075531531,4.3920652646019e-43,1.09797283035578e-41,"Significant","Downregulated"
"ENSG00000128641.18","ENSG00000128641","4430","MYO1B",-1.02401011796933,7.19854577974625,189.264660212096,4.60088554210695e-43,1.14903817064944e-41,"Significant","Downregulated"
"ENSG00000270147.1","ENSG00000270147",NA,NA,1.61060901654652,-0.677267458213838,189.078786063681,5.05143363267836e-43,1.26031272521241e-41,"Significant","Upregulated"
"ENSG00000226650.5","ENSG00000226650","285643","KIF4B",3.35768230135143,-0.355515071309937,188.955762693034,5.37364177583609e-43,1.33937888645691e-41,"Significant","Upregulated"
"ENSG00000154839.9","ENSG00000154839","220134","SKA1",2.97982950450393,2.19734051735053,188.737733582363,5.99599479119465e-43,1.49302635584688e-41,"Significant","Upregulated"
"ENSG00000066405.12","ENSG00000066405","51208","CLDN18",-3.59212037228373,7.46219674071584,188.359512485059,7.25140231847705e-43,1.80384883881012e-41,"Significant","Downregulated"
"ENSG00000182132.13","ENSG00000182132","30820","KCNIP1",-2.24937068417589,-1.29291815715184,188.317351092641,7.40670996400154e-43,1.84066948701845e-41,"Significant","Downregulated"
"ENSG00000137033.11","ENSG00000137033","90865","IL33",-2.13558084827836,5.00658905196441,188.283220470105,7.53486821872954e-43,1.87067736140317e-41,"Significant","Downregulated"
"ENSG00000171004.18","ENSG00000171004","90161","HS6ST2",3.64216647014499,5.19085539371052,188.251282142341,7.65680236157208e-43,1.89908254250819e-41,"Significant","Upregulated"
"ENSG00000140090.17","ENSG00000140090","123041","SLC24A4",-2.05847288831028,0.413992172962608,188.136435674407,8.11179887177341e-43,2.00995887844364e-41,"Significant","Downregulated"
"ENSG00000101115.12","ENSG00000101115","57167","SALL4",3.41759534671158,1.82258112565277,188.073676653625,8.37176097616532e-43,2.07233914595292e-41,"Significant","Upregulated"
"ENSG00000066336.11","ENSG00000066336","6688","SPI1",-1.65070314992195,5.38391647537037,187.765792650615,9.77293617335588e-43,2.41445073817087e-41,"Significant","Downregulated"
"ENSG00000248871.1","ENSG00000248871","407977","TNFSF12-TNFSF13",-1.26029535687967,6.19973044099855,187.67415663922,1.02336007622443e-42,2.52578871599126e-41,"Significant","Downregulated"
"ENSG00000137474.19","ENSG00000137474","4647","MYO7A",1.90999072326326,3.78790844069843,187.297438461736,1.23669773539137e-42,3.04935362508757e-41,"Significant","Upregulated"
"ENSG00000146072.6","ENSG00000146072","27242","TNFRSF21",1.90633924829448,7.35129421181433,187.132836823641,1.34336889506286e-42,3.30914353477483e-41,"Significant","Upregulated"
"ENSG00000136848.16","ENSG00000136848","153090","DAB2IP",-1.15609677533612,5.93605809502026,187.081114143964,1.37875191011522e-42,3.39299288289466e-41,"Significant","Downregulated"
"ENSG00000231304.2","ENSG00000231304","100874028","SGO1-AS1",2.34620857694043,-0.144122636007554,187.056884341964,1.39564638318578e-42,3.43122449163173e-41,"Significant","Upregulated"
"ENSG00000158373.8","ENSG00000158373","3017","H2BC5",2.5657953804421,4.09104779806076,187.017095128205,1.42384011950624e-42,3.49574553184066e-41,"Significant","Upregulated"
"ENSG00000233760.1","ENSG00000233760","100506289","LINC03095",-3.10344115339955,-1.46117292290155,187.015950913553,1.42465925472852e-42,3.49574553184066e-41,"Significant","Downregulated"
"ENSG00000100479.12","ENSG00000100479","5427","POLE2",2.29505601887874,2.22461898574858,186.912459500418,1.50073089946263e-42,3.67526231624945e-41,"Significant","Upregulated"
"ENSG00000154065.16","ENSG00000154065","147463","ANKRD29",-2.24506154360281,4.32755090221671,186.87451744399,1.52962672160206e-42,3.74239778040023e-41,"Significant","Downregulated"
"ENSG00000203819.6","ENSG00000203819",NA,NA,2.11691275867043,0.0851061483268541,186.757024165711,1.62268397838074e-42,3.96622921298503e-41,"Significant","Upregulated"
"ENSG00000279317.2","ENSG00000279317",NA,NA,-2.53113567605418,-1.73499849382375,186.702554949812,1.66772511549964e-42,4.07237828251938e-41,"Significant","Downregulated"
"ENSG00000261008.6","ENSG00000261008","101927957","LINC01572",3.02812411539401,-0.683282358264765,186.618590192075,1.73961780285324e-42,4.23973068573758e-41,"Significant","Upregulated"
"ENSG00000141480.17","ENSG00000141480","409","ARRB2",-1.0101508490432,5.66569990284753,186.267879633387,2.07497979317857e-42,5.05218561214714e-41,"Significant","Downregulated"
"ENSG00000163637.12","ENSG00000163637","166336","PRICKLE2",-1.45211304474552,4.38945256250144,186.250734877897,2.09293907816052e-42,5.09100373646195e-41,"Significant","Downregulated"
"ENSG00000173482.16","ENSG00000173482","5797","PTPRM",-1.46356794478712,5.7558603979853,186.112498103758,2.24354023327341e-42,5.45208347929935e-41,"Significant","Downregulated"
"ENSG00000154127.9","ENSG00000154127","84959","UBASH3B",-1.675991687619,3.89525959749212,185.98769767757,2.38879051008433e-42,5.79947803741531e-41,"Significant","Downregulated"
"ENSG00000167513.8","ENSG00000167513","81620","CDT1",2.67170745641672,3.70066289512238,185.931119540955,2.45770201866915e-42,5.96104882510829e-41,"Significant","Upregulated"
"ENSG00000144791.9","ENSG00000144791","8994","LIMD1",-1.21467476269984,6.15382035064944,185.874010546922,2.52927641835661e-42,6.12288593356531e-41,"Significant","Downregulated"
"ENSG00000229562.1","ENSG00000229562","100289259","ZFYVE9P1",-1.42394989694794,-1.68599062142174,185.791538296397,2.63633306005474e-42,6.37593615261706e-41,"Significant","Downregulated"
"ENSG00000227066.1","ENSG00000227066","117779438","LOC117779438",6.0767471847804,3.01175438653804,185.762846412321,2.6746306944486e-42,6.46236845972561e-41,"Significant","Upregulated"
"ENSG00000168078.9","ENSG00000168078","55872","PBK",3.30919338689856,2.93833070825417,185.572795696398,2.94274583644485e-42,7.10338332929216e-41,"Significant","Upregulated"
"ENSG00000146376.10","ENSG00000146376","93663","ARHGAP18",-1.19868283325893,5.69020747427594,185.550843599615,2.97539761214487e-42,7.1753404306634e-41,"Significant","Downregulated"
"ENSG00000261089.1","ENSG00000261089",NA,NA,3.76999368234192,-1.07703942841346,185.515995493676,3.02797676253706e-42,7.29517035088724e-41,"Significant","Upregulated"
"ENSG00000076555.15","ENSG00000076555","32","ACACB",-1.40638717212336,3.76137193846196,185.49257834155,3.06382976960513e-42,7.37451266470544e-41,"Significant","Downregulated"
"ENSG00000174640.12","ENSG00000174640","6578","SLCO2A1",-1.86652045066768,6.15264710213079,185.374301805147,3.25151008168337e-42,7.81879790975462e-41,"Significant","Downregulated"
"ENSG00000148516.21","ENSG00000148516","6935","ZEB1",-1.38687638380398,4.59359090972688,185.340727188203,3.30685125034833e-42,7.94430896479971e-41,"Significant","Downregulated"
"ENSG00000087237.10","ENSG00000087237","1071","CETP",-1.47849303782205,0.56175940947439,185.239762023321,3.4790129625654e-42,8.3499618148112e-41,"Significant","Downregulated"
"ENSG00000169679.14","ENSG00000169679","699","BUB1",2.58847871773765,4.26363158501217,185.15441542374,3.63151500933784e-42,8.70770393834483e-41,"Significant","Upregulated"
"ENSG00000272789.1","ENSG00000272789",NA,NA,-3.04486067742645,-1.5798509774191,185.080036846753,3.7698604673143e-42,9.03085454831297e-41,"Significant","Downregulated"
"ENSG00000197872.11","ENSG00000197872","81553","CYRIA",-1.44255087267982,4.16952603926158,184.837409223278,4.25885689612609e-42,1.01925950493164e-40,"Significant","Downregulated"
"ENSG00000122042.9","ENSG00000122042","5412","UBL3",-1.14701460649561,6.16778351691651,184.697423239674,4.56933922557333e-42,1.0925307396449e-40,"Significant","Downregulated"
"ENSG00000006740.16","ENSG00000006740","9912","ARHGAP44",-1.71450068579614,4.60881334663091,184.46892270626,5.12551651512216e-42,1.22435351457256e-40,"Significant","Downregulated"
"ENSG00000198682.12","ENSG00000198682","9060","PAPSS2",-1.53746295992753,6.42854633619773,184.415627099135,5.26468891776407e-42,1.25640955089438e-40,"Significant","Downregulated"
"ENSG00000237649.7","ENSG00000237649","3833","KIFC1",2.57859586161305,4.32010979396816,184.274057143095,5.6530032976626e-42,1.3478062347751e-40,"Significant","Upregulated"
"ENSG00000185614.4","ENSG00000185614","389119","INKA1",-1.55586334555525,0.726241131241463,183.736584717545,7.4065755686578e-42,1.76256952434534e-40,"Significant","Downregulated"
"ENSG00000116678.19","ENSG00000116678","3953","LEPR",-1.77203017863971,4.73977515982547,183.673542529841,7.64505517150442e-42,1.81760826765833e-40,"Significant","Downregulated"
"ENSG00000205086.6","ENSG00000205086","400950","LINC02898",-2.95776408995576,-1.15164216673171,183.62474121786,7.83492394417739e-42,1.86099712762498e-40,"Significant","Downregulated"
"ENSG00000231993.1","ENSG00000231993","101927279","EP300-AS1",-1.77131775058368,-1.37864172781361,183.588293538233,7.9797988980161e-42,1.89362727797e-40,"Significant","Downregulated"
"ENSG00000010379.15","ENSG00000010379","6540","SLC6A13",-2.73995733819071,-1.3253208812127,183.43058485087,8.63818676379527e-42,2.04793969576589e-40,"Significant","Downregulated"
